PC1,PC2,PC3,PC4,PC5,PC6,orig_Max Fecal Coliform,orig_Min Temperature,orig_Max BOD,orig_Max Temperature,orig_Max Conductivity,orig_Temperature_Range,orig_Min Fecal Coliform,orig_Max Total Coliform,orig_Min BOD,orig_Min Dissolved Oxygen,orig_Min Nitrate N + Nitrite N,orig_Min pH,orig_Max Nitrate N + Nitrite N,STN_Code,Water_Body_Type,Cluster
1.6485468878460978,0.77638273326637,-1.535959879735784,-0.5853125658649961,-0.163752231813691,0.7190206297792325,6300.0,25.0,8.0,25.0,515.0,0.0,170.0,31301.25,4.0,3.5,1.02,6.9,8.0,3590.0,TANK,0
-2.071697894545988,0.1180404354424108,0.4409623020279854,0.9028787838623424,0.701793500390344,0.2391618204131692,260.0,21.0,3.0,32.0,540.0,11.0,98.0,1700.0,2.0,6.0,0.3,7.5,0.3,3665.0,TANK,0
1.2808876898604569,2.391107675545311,-1.761710454925744,-0.1978806561097483,-0.4441918011015668,-0.0093153787640981,10678.0,25.0,8.0,25.0,555.0,0.0,230.0,31301.25,3.0,4.5,0.37,6.5,2.0,4503.0,TANK,0
3.2612061283364953,0.7442959807421323,-1.0665521997511864,-0.702077231982943,0.3498342542336206,0.0318055198026841,10678.0,25.0,32.0,25.0,1400.0,0.0,230.0,31301.25,4.0,2.2,1.44,6.9,5.37,3589.0,TANK,0
0.4963090214244725,0.6325000121472889,-0.1866280584236159,0.2229717878768353,0.7423250430154171,-0.6889674381472567,3300.0,22.0,9.4,28.0,1230.0,6.0,400.0,14000.0,3.1,1.0,0.3,7.2,0.9,3659.0,TANK,0
2.5055548460616595,0.6224694540639198,1.5445372324324,1.016423992424751,0.3890685546082036,0.7174493238196306,10678.0,25.0,24.0,35.0,2280.0,10.0,170.0,31301.25,4.0,5.8,0.3,7.1,14.855000000000002,4092.0,TANK,0
1.8204721547794227,1.111279807566365,-0.046964278412022,0.0288745109239705,1.4310586036427315,0.3934543386183141,10678.0,24.0,28.0,29.0,1270.0,5.0,79.0,31301.25,4.8,7.2,0.32,7.4,8.4,3697.0,TANK,0
2.013957817627993,0.8359712445409777,1.739633715047498,1.5659009834689133,1.4452985030085437,0.4187656155378501,10678.0,25.0,24.0,36.0,2540.0,11.0,170.0,31301.25,4.0,5.0,0.3,7.5,6.84,3560.0,TANK,0
3.851548738664246,0.9624187130039914,-0.9029834066082828,-0.5787458971808312,0.0227792392885648,-0.899573715477279,10678.0,25.0,35.8,25.0,1728.0,0.0,330.0,31301.25,4.0,0.5,0.9,6.6,6.5,3650.0,TANK,0
1.4090126800086846,2.1694610531392695,-1.709914337874518,-0.2699334231728032,-0.4864868090657484,-0.0591258045638929,10678.0,25.0,9.0,25.0,433.0,0.0,170.0,31301.25,3.4,4.0,0.5,6.5,2.1,3648.0,TANK,0
3.9061933771601103,1.937961672911512,-1.046202710802464,-0.640963149750312,-1.379618876599514,-1.0486950202172152,10678.0,25.0,23.0,25.0,1576.0,0.0,630.0,31301.25,4.0,0.3,0.69,5.800000000000001,7.0,3596.0,TANK,0
-1.7449868765280567,0.0755262402130536,-1.964819747983504,0.3661139761683409,0.3941980375032329,0.0406076510685853,30.0,24.0,2.7,26.0,448.0,2.0,6.0,80.0,2.2,7.3,0.35,7.2,0.56,3686.0,TANK,0
-1.8396428510301344,0.1605494736595502,-0.4285386570303603,0.0974150495158301,0.4777916709419718,-0.1892796290684312,320.0,20.0,2.5,28.0,570.0,8.0,93.0,1700.0,2.0,5.2,0.3,7.3,0.3,3669.0,TANK,0
-1.0175186422404716,-0.1745377396767891,-1.437175868772586,0.8260746932816635,-0.7603022590467515,0.0951766293368069,84.0,26.0,3.0,29.0,227.0,3.0,11.0,460.0,3.0,6.4,0.68,6.7,3.03,3565.0,TANK,0
3.8744980787962104,0.308959758134024,-0.7471876319997525,-0.878512738347068,0.125749189282066,0.0729410574760824,9400.0,25.0,32.0,25.0,1073.0,0.0,330.0,31301.25,4.0,0.3,0.92,7.0,14.855000000000002,4502.0,TANK,0
3.020245418967491,1.0208494085624165,-1.2244771078680652,-0.40713289073331,-0.5408473961748064,-0.5859703616973174,10678.0,25.0,22.0,25.0,1699.0,0.0,170.0,31301.25,3.0,0.3,0.95,6.5,5.0,4513.0,TANK,0
-1.9419510832449112,0.2369869258649717,-0.6573038927174744,0.2718315820698957,0.8249491208951951,0.1592436955258789,260.0,21.0,2.4,28.0,460.0,7.0,140.0,1600.0,1.8,5.9,0.3,7.5,0.3,3676.0,TANK,0
-1.6833739179818112,0.0482100349889338,-0.8446804295670255,0.8659564588588177,-0.4706603347497673,0.1171475118038653,22.0,24.0,2.6,30.0,301.0,6.0,4.0,35.0,2.1,7.1,0.32,6.9,3.22,4498.0,TANK,0
-1.7611933496363137,0.5294242420917619,-1.4110515697252672,0.1835214635331934,1.1142209812302577,-0.0170971719708748,330.0,22.0,2.6,26.0,560.0,4.0,220.0,2200.0,2.0,6.5,0.02,7.5,0.3,3672.0,TANK,0
0.8192662169070055,0.9079489955573496,-1.895363776819165,-0.3468826972361214,-0.504846315698951,0.5575988078135768,4600.0,25.0,6.0,25.0,721.0,0.0,49.0,31301.25,3.0,4.7,1.18,6.7,2.77,3594.0,TANK,0
-1.3243508387035026,0.0023423250130974,-0.4945449348178942,0.2463897209239595,1.0749094471955811,-0.1034542448809282,470.0,21.0,4.1,28.0,1130.0,7.0,170.0,3500.0,2.5,5.2,0.3,7.5,0.9,3667.0,TANK,0
-1.093324413566192,-0.1966657008179071,-1.7309744262790774,0.8190429437323817,-0.5184713074682786,0.263876201934055,170.0,26.0,3.0,28.0,710.0,2.0,13.0,900.0,1.6,6.8,0.36,6.9,5.8,3694.0,TANK,0
1.2102179004374478,1.1733194369283346,-0.0805361393627771,0.9154793327647316,0.3569350999371394,0.0611168771919547,7000.0,25.0,15.0,31.0,2250.0,6.0,140.0,31301.25,3.0,6.0,0.3,6.9,4.2,3677.0,TANK,0
-0.4938139054560447,-0.2483494476506997,0.6258384276769646,0.6833553064975195,0.65117525653444,-0.7445017994288841,780.0,21.0,8.0,31.0,1350.0,10.0,200.0,4900.0,3.0,1.8,0.3,7.3,1.1,3668.0,TANK,0
-0.1667691692500875,-0.971680947635406,-1.2826182702664064,-0.2270308296784086,0.6342486744232115,-0.3238220071094247,220.0,23.0,8.1,26.0,1302.0,3.0,63.0,450.0,5.1,5.1,1.08,7.1,1.9,3689.0,TANK,0
-1.8325314729170448,0.0303505228421933,-1.3321926304616412,1.0183049334653558,0.1229375928726778,0.4531554449241952,47.0,25.0,3.0,29.0,318.0,4.0,13.0,350.0,1.0,6.8,0.3,7.3,2.6,3691.0,TANK,0
1.5943744747057862,1.357694622667701,-1.5182663623990136,-0.3931767328125738,0.1476149463815239,0.2319257325884479,6300.0,25.0,11.0,25.0,382.0,0.0,310.0,31301.25,4.0,3.2,0.67,6.9,5.0,3592.0,TANK,0
2.826525821227266,0.9698234102611144,-0.9633740029646702,-0.949852530211875,-0.4197642478439278,0.3383505361192288,10678.0,24.0,19.0,25.0,780.0,1.0,230.0,31301.25,4.0,2.0,1.1,6.7,10.0,3630.0,TANK,0
0.7727892474540718,1.2321923561126908,-1.6970644236527024,0.7897175901208884,-1.3639666120534442,-1.1115083053887032,10678.0,27.0,13.8,27.0,56.0,0.0,100.0,400.0,1.6,0.8,0.3,6.3,0.3,5180.0,LAKE,0
0.845123826871675,1.3897638496516191,-1.399164718739421,0.5359814574407328,-0.2927364505618332,-0.7589219570443286,2700.0,26.0,7.2,27.0,520.0,1.0,766.0,6300.0,3.6,2.2,0.3,6.5,0.3,1383.0,LAKE,0
-0.484415215125192,-0.0948692881799022,-1.0823441284807769,1.802060971715878,-0.9611498542241198,-0.7458663901620597,1200.0,27.0,2.7,31.0,2151.0,4.0,2.0,3300.0,1.1,4.0,0.3,6.5,0.3,1579.0,LAKE,0
0.3136936505020204,-1.3509688628058,-0.5149989825782836,0.0934631555463745,-1.053603526047165,-0.3176233811452634,220.0,22.0,3.6,28.0,3294.5,6.0,81.0,810.0,1.0,4.2,0.3,6.6,14.855000000000002,5200.0,LAKE,0
1.8385263430996563,-1.6572258985144614,-0.1112833523867262,0.4861276729208216,-0.6602589514178775,-1.1241488748640576,530.0,24.0,22.0,29.0,3294.5,5.0,210.0,1560.0,1.6,0.8,0.3,6.7,14.855000000000002,5198.0,LAKE,0
2.6693444282185133,-2.4816088960594875,0.3005205186030593,-0.0847788943123714,1.71082660269885,-1.3830623502495514,1200.0,23.0,24.0,28.0,3294.5,5.0,170.0,3200.0,7.05,0.4,0.3,7.5,14.855000000000002,5199.0,LAKE,0
0.7324579154065681,-1.5482140640103483,-0.3345351886177834,-0.5465003213872471,0.0901646940986427,-0.5937934094677049,350.0,20.0,18.0,26.0,3294.5,6.0,140.0,1700.0,1.0,3.4,0.3,7.1,14.855000000000002,5201.0,LAKE,0
0.917007969133258,-1.2674958707527733,-0.5918601895029805,0.1400786719432515,-1.1755115616948677,-0.6526801755874219,680.0,23.0,9.0,28.0,3294.5,5.0,130.0,1500.0,1.8,4.1,0.3,6.4,14.855000000000002,1441.0,LAKE,0
0.0193783624221107,-0.9585991391578708,-1.0851687051559091,2.091937177461456,0.4507818743377427,-0.7353445300747723,800.0,28.0,3.9,31.0,3294.5,3.0,2.0,1500.0,2.0,3.3,0.3,7.1,0.68,1578.0,LAKE,0
-0.6076963738373296,0.6483605617377258,-0.3049305936422598,0.3461092763707499,-0.1892707634589028,0.1094240381858736,4900.0,22.0,3.9,29.0,790.0,7.0,310.0,1500.0,1.4,3.7,0.51,7.0,2.61,5182.0,LAKE,0
0.3824336987599324,1.7032735035555582,0.0881156651531139,0.2680075651101356,0.5173277300284466,0.6136366265436004,10678.0,22.0,4.5,29.0,790.0,7.0,766.0,1500.0,1.0,1.8,0.51,7.3,2.61,5183.0,LAKE,0
0.1204000958231202,1.8294110939994204,-0.0179209449219919,0.2607061457961019,0.5466382911112512,0.848936317662555,10678.0,22.0,2.4,29.0,790.0,7.0,766.0,1500.0,1.0,3.1,0.51,7.3,2.61,5184.0,LAKE,0
-0.2714527435698636,0.778892653335633,-0.2288760307047453,0.2898491033071589,-0.2150398776462137,0.0536292898823313,10678.0,22.0,4.4,29.0,790.0,7.0,49.0,1500.0,1.8,3.3,0.51,7.0,2.61,5185.0,LAKE,0
1.3670913520104375,1.0233946936664795,-0.5843570069129472,1.3917334695876398,0.1174558553994015,-0.3374868990002593,10000.0,26.0,2.5,30.0,3294.5,4.0,170.0,22000.0,1.0,1.2,0.3,6.9,0.61,1577.0,LAKE,0
-2.128604377156503,0.5389978138749244,-0.2909389750107744,0.8312468016630142,-1.3600088698509594,-0.3265876625633054,63.0,22.0,1.8,31.0,69.0,9.0,4.0,140.0,1.0,6.1,0.3,6.5,0.3,5230.0,LAKE,0
-1.0601823739611338,0.0120046768535725,-1.234889765094623,1.742264916354744,-0.998731802368641,-0.501091966602073,100.0,27.0,3.0,31.0,1516.0,4.0,2.0,540.0,1.3,5.9,0.3,6.5,0.3,2312.0,LAKE,0
0.6152297635435328,-1.0216136912993532,-1.3502597929663285,-0.1683966865873994,-1.7317956228829183,-0.5903584949130645,300.0,23.0,2.6,26.0,3294.5,3.0,130.0,1020.0,1.4,5.1,0.3,6.1,14.855000000000002,1574.0,LAKE,0
-2.0250209044455967,0.4677097489039731,-2.382394167289277,0.2450943762887484,-0.3846392111111933,-0.0154988676876237,2.0,24.0,1.0,25.0,47.0,1.0,2.0,2.0,1.0,7.2,0.3,6.9,0.3,1576.0,LAKE,0
-2.3067431226607544,0.6224206241633949,-0.3589974812484665,0.821555661113439,-1.3420906489123812,-0.180889607938748,24.0,22.0,1.0,31.0,29.0,9.0,2.0,48.0,1.0,7.0,0.3,6.5,0.3,1580.0,LAKE,0
-1.8090101427781375,0.624947470384843,-1.6157832503058915,-0.0128994602760724,-0.9266363101759908,-0.2395742021904982,170.0,22.0,1.8,26.0,220.0,4.0,100.0,680.0,1.0,6.7,0.3,6.6,1.6,1385.0,LAKE,0
1.7181615867547702,2.0147854926556423,0.3599338807019996,-0.2476014272816176,-0.8051404264697806,-0.8617528044381538,10678.0,22.0,15.0,29.0,5.0,7.0,766.0,5800.0,4.9,1.4,0.51,6.2,2.61,5179.0,LAKE,0
-0.1971347672214485,1.6361097154528323,-1.860958262775555,0.5850458433722727,-1.5329206524754868,-0.6129255337364812,1800.0,26.0,5.8,27.0,200.0,1.0,600.0,2500.0,1.9,5.2,0.3,6.0,0.3,3470.0,LAKE,0
-0.5498384132855885,-0.5244857869130563,-0.2660917572676734,0.4390905850541038,-0.7936302520317348,-0.918698246759386,1000.0,22.0,5.3,29.0,790.0,7.0,2.0,300.0,1.9,0.5,0.51,6.8,2.61,5190.0,LAKE,0
2.3597793668388567,2.4183824657228254,-0.5735456390540943,1.2676852396081086,0.3835508566125142,0.1220283978126465,10678.0,27.0,3.8,30.0,3294.5,3.0,766.0,31301.25,2.0,2.8,0.3,6.7,0.58,1575.0,LAKE,0
-0.9337784934247796,0.2100528613603932,-1.0086489926670517,0.8321650534521821,-2.5146886953591188,-0.3231136792471974,600.0,25.0,2.4,30.0,220.0,5.0,2.0,1000.0,1.0,5.3,0.3,6.0,7.3,5170.0,POND,0
-1.2625285852283343,0.4765518344121215,-1.5071977328738388,1.453241112322727,-1.4809153878807106,-0.373856406575186,350.0,27.0,3.5,30.0,179.0,3.0,40.0,700.0,1.0,5.3,0.3,6.4,0.6,5165.0,POND,0
-1.849337188139532,0.6366109734842734,-1.4411382238629642,1.3040191587686598,-1.092712992315743,0.0608423668888684,630.0,26.0,1.4,30.0,64.0,4.0,10.0,790.0,1.0,7.3,0.3,6.6,0.3,3462.0,POND,0
0.3782005181851568,1.7915495159713983,-1.5277850269578448,0.5803591295445919,-0.1417457307249043,-0.1242884255594139,3700.0,26.0,5.4,27.0,300.0,1.0,766.0,8400.0,2.4,3.5,0.3,6.7,0.3,2325.0,POND,0
-1.0869108576088111,1.4552626801764943,-1.4939099569582803,1.336249143074837,-1.1429362256094433,0.2939156066105948,5400.0,27.0,2.3,30.0,96.0,3.0,94.0,6300.0,1.0,7.2,0.3,6.5,0.3,5212.0,POND,0
-1.4522503060533898,0.2098106080087701,-1.752442466357572,1.3845514294285757,-0.5671824902829526,-0.0740305177993374,170.0,27.0,2.8,29.0,238.0,2.0,4.0,680.0,1.0,5.3,0.3,6.9,0.37,5164.0,POND,0
-1.3565689374317826,0.7934253373063243,-0.5334899754941825,2.008454541527513,-2.640215730768836,-0.5822903849548143,400.0,27.0,4.0,34.0,185.0,7.0,40.0,700.0,1.0,6.2,0.3,5.800000000000001,0.3,5166.0,POND,0
-0.3758866755449808,-0.0200346936814577,-1.4770578937587084,2.1840516061910837,1.9844532647312847,1.3911705000442909,540.0,31.0,5.35,31.0,290.0,0.0,540.0,540.0,2.2,4.4,0.51,8.2,2.61,1401.0,POND,0
-1.5468183566158744,-0.28602097505531,1.3390273163571724,0.8714175677321229,-0.2368352764879958,-0.0866447338545892,356.0,20.0,5.35,34.0,754.0,14.0,45.0,1500.0,2.2,4.4,0.51,7.1,2.61,4557.0,POND,0
-1.0356051429274928,-0.2672629968442309,-0.4468799230369876,2.252869701308315,-0.6479185618484502,0.3894993262887326,356.0,28.0,1.0,34.0,906.0,6.0,45.0,1500.0,1.0,4.4,0.51,7.0,2.61,4568.0,POND,0
-2.0254121796351474,-0.04223138207577,-2.0662640511809633,-1.1743532707422766,0.0163673712906622,0.1610040873630993,2.0,19.0,1.3,22.0,613.0,3.0,2.0,63.0,1.0,6.8,0.84,7.1,1.08,2132.0,LAKE,0
-1.911374495114708,-0.0276329520848495,-0.8542329642060653,-0.7217757259193185,0.266022786112773,-0.45155576678985,12.0,18.0,4.2,25.0,642.0,7.0,2.0,920.0,1.6,5.4,0.21,7.2,2.6,4615.0,LAKE,0
-2.520950151510377,0.1859562102316154,0.4453371164579612,0.6853794328964082,-0.3431443146503715,0.2825700542789537,2.0,20.0,1.4,32.0,298.0,12.0,2.0,48.0,1.0,6.7,0.45,7.1,0.89,2135.0,LAKE,0
-1.4404330406285073,-1.3751303508176431,1.6581202639781538,-0.8717861041994087,-1.3647760295602878,1.6531934855075772,120.0,16.0,4.2,32.0,544.0,16.0,2.0,430.0,1.0,4.9,2.3000000000000003,7.0,8.29,2141.0,LAKE,0
-1.3507609105715943,-0.47380895460906,-0.1881006366495555,0.9589097485790846,0.0918011945650844,0.0244033650943598,4.0,23.0,6.8,31.0,1165.0,8.0,2.0,120.0,1.7,5.8,0.41,7.2,3.53,4622.0,LAKE,0
-0.826665382454507,-1.4962932143010883,1.5844004743621902,-1.1235938887824737,-1.4348576978409908,1.1972654969007344,350.0,16.0,7.4,31.0,419.0,15.0,8.0,1600.0,1.8,3.2,2.3000000000000003,6.9,8.71,1374.0,LAKE,0
-2.2152481706345615,-0.1086823335705444,-0.0221990984746587,0.3881460020420931,0.2698289520253905,0.2250428271202464,6.0,20.0,2.7,30.0,830.0,10.0,2.0,64.0,1.4,6.8,0.48,7.3,1.2,2130.0,LAKE,0
-1.6264441337781002,-0.459424637684937,-1.975878461938209,-0.9145763864916155,0.9809843866578072,0.0942341457302816,2.0,20.0,6.0,22.0,402.0,2.0,2.0,110.0,1.0,4.2,0.64,7.7,2.15,2134.0,LAKE,0
0.163626123995064,-1.9112482331144784,1.381388435575264,-1.0432137017715073,-1.729789958368413,1.4093699361290415,1600.0,18.0,11.6,31.0,883.0,13.0,6.0,1600.0,1.8,3.3,2.3000000000000003,6.8,14.855000000000002,2136.0,LAKE,0
-1.8248731120998047,-0.1388341899128543,-2.239332497847568,-1.037401309993837,-0.0098040371082544,0.1942474858441022,2.0,20.0,1.9,22.0,640.0,2.0,2.0,70.0,1.0,6.5,0.9,7.1,1.26,2133.0,LAKE,0
-1.9323445975858529,-0.22885227544887,-0.7757635176980925,-0.7357947198845738,1.074342635018931,-0.1668972113723686,21.0,18.0,3.9,25.0,598.0,7.0,2.0,1600.0,2.3,5.5,0.27,7.6,2.4,4614.0,LAKE,0
-1.9121249786691592,-1.0405003715471648,1.7847366727771927,-0.8220794345700493,-1.0345637451846703,1.3522205512227106,27.0,15.0,2.8,32.0,387.0,17.0,4.0,430.0,1.0,4.7,2.06,7.1,5.17,1373.0,LAKE,0
-2.342750763461628,-0.0576432519818495,1.4699913263122886,-0.0600173140201576,-0.7124082771146845,-0.0770205749786274,33.0,16.0,2.5,32.0,341.0,16.0,2.0,350.0,1.0,4.9,0.32,7.0,4.85,2139.0,LAKE,0
-2.419024931994825,-0.131184779552185,1.7457913762711332,0.0819590474393063,-0.5817323862659743,0.117538348504979,26.0,16.0,2.8,33.0,337.0,17.0,4.0,280.0,1.0,5.0,0.46,7.1,4.27,2138.0,LAKE,0
-2.091704867643427,-0.4344581503436208,1.00758828077106,-0.268293080528263,-0.6516464909652347,0.5468083564813953,33.0,17.0,2.8,31.0,355.0,14.0,2.0,350.0,1.0,5.0,1.07,7.1,3.85,2137.0,LAKE,0
-1.8618127856430295,-0.3741149198268103,-2.1989507827539896,-1.0680522638495342,0.464334216783166,0.5893218566773978,2.0,20.0,1.6,22.0,686.0,2.0,2.0,63.0,1.0,6.6,1.07,7.4,1.62,2131.0,LAKE,0
-1.9695339772043392,-0.3832967730081834,-2.0948061911947136,-0.8623888508405199,1.1859524116433962,0.3868358468915219,2.0,20.0,1.2,22.0,493.0,2.0,2.0,49.0,1.0,5.0,0.7,7.8,1.04,3850.0,POND,0
-1.949283731686935,0.0032645767042127,-0.2546883991107415,-0.3446211988001166,0.4339918719836914,-0.5347846396736364,79.0,18.0,4.8,27.0,608.0,9.0,2.0,1600.0,1.8,5.0,0.02,7.3,2.6,3831.0,POND,0
-1.6834058090896038,0.0148564567093991,-0.5315166509102425,-0.6365578145183595,-0.0377793598395935,-0.6851156669991051,63.0,18.0,8.0,26.0,619.0,8.0,2.0,1600.0,1.9,5.4,0.23,7.0,2.6,3830.0,POND,0
-1.5761907352419162,-0.0896399719044256,-0.5139513395032599,-0.5972853303112099,0.0724157847941976,-0.8025055646786143,120.0,18.0,4.4,26.0,935.0,8.0,2.0,1600.0,2.4,5.0,0.15,7.0,2.7,3299.0,POND,0
-2.0018736585077046,-0.1953778062474162,-0.1583390396716107,0.7057776830283929,-0.0295094009247966,0.5273379413791992,6.0,22.0,2.2,31.0,520.0,9.0,2.0,49.0,1.8,6.9,0.77,7.2,1.14,3297.0,POND,0
-2.122471482189792,0.0076135658164063,-0.1055599428815808,-0.6254297951845424,0.2406670377457807,-0.3631036472587505,39.0,17.0,6.0,27.0,469.0,10.0,2.0,540.0,1.9,6.0,0.28,7.2,2.3,3301.0,POND,0
-1.867728718621957,-0.4002363099868389,-1.9174843646319888,-1.167031451467034,0.6634977295741085,0.365190936655664,2.0,19.0,2.2,22.0,669.0,3.0,2.0,140.0,1.1,5.8,0.88,7.5,2.03,3302.0,POND,0
-1.8486389717059863,-0.3204014561075479,-1.3035549803141884,0.9166854504709624,0.7350972412876952,0.904060169253716,2.0,25.0,2.0,29.0,368.0,4.0,2.0,49.0,1.8,7.1,0.77,7.6,0.93,3298.0,POND,0
-2.5329266483205184,-0.0184272763271595,0.4951748205048587,0.6980480731792863,0.1936722194194132,0.5365323700218524,4.0,20.0,2.2,32.0,408.0,12.0,2.0,58.0,1.0,6.7,0.55,7.4,0.82,3303.0,POND,0
-1.8209845084396057,-0.0881670827650575,-0.7578428687555393,-0.4464716110840124,0.4730967432708605,-0.2731032717339279,110.0,19.0,4.0,26.0,582.0,7.0,2.0,1600.0,2.1,5.6,0.27,7.3,2.4,3300.0,POND,0
-2.234613943640828,-0.3456053968458261,-2.1552296454482924,-0.8573791770270538,1.593299805486395,0.7201636151625141,2.0,20.0,1.3,22.0,481.0,2.0,2.0,48.0,1.0,6.4,0.7,8.0,1.1,3849.0,POND,0
-2.2801585399608753,0.217173043418432,-1.2891882751391304,-0.9086116852354048,0.0406725384843931,-0.2015743182960394,4.0,18.0,2.6,24.0,376.0,6.0,2.0,49.0,1.2,6.8,0.3,7.1,2.1,2129.0,TANK,0
-2.328218195178416,0.0045153346566932,0.5680595109551709,-0.9866898793131262,0.0874726526768458,-0.1654824014829052,75.0,15.0,3.4,28.0,200.0,13.0,20.0,120.0,3.0,6.8,0.51,7.1,2.61,1426.0,LAKE,0
-2.327455863899691,-0.0063179846530271,0.832415318478151,-0.8423331178944021,-0.1158796881216052,-0.2330298922044094,25.0,15.0,3.5,29.0,220.0,14.0,5.0,75.0,3.1,6.8,0.51,7.0,2.61,1630.0,LAKE,0
-2.269391914712606,0.0868686074905691,0.830377789620684,-0.85354184762952,-0.2991180534722465,-0.2841264827461747,125.0,15.0,3.4,29.0,220.0,14.0,30.0,140.0,3.0,6.7,0.51,6.9,2.61,1629.0,LAKE,0
-2.285377197714585,0.0159837714366465,0.5608192447095481,-0.9957388931850232,-0.0952253547507666,-0.2639298657580372,70.0,15.0,3.5,28.0,210.0,13.0,10.0,95.0,3.0,6.7,0.51,7.0,2.61,1425.0,LAKE,0
-2.3544177724868867,-0.0177411137205785,0.5572285122146812,-0.9921599714769752,0.1051433040954862,-0.1663964898810878,35.0,15.0,3.5,28.0,200.0,13.0,5.0,75.0,3.1,7.0,0.51,7.1,2.61,2837.0,LAKE,0
-1.94103625749693,-0.1211713597722579,0.4310645181815283,-0.8401346566716618,-0.0003271708956443,-0.3926151373455833,75.0,16.0,3.9,28.0,398.0,12.0,25.0,155.0,3.4,6.1,0.51,7.0,2.61,2849.0,POND,0
-2.220158828735194,-0.0244706451024887,0.5737376899261127,-0.983447400319274,-0.0653503932418341,-0.3021621461790884,65.0,15.0,3.6,28.0,350.0,13.0,15.0,120.0,3.0,6.6,0.51,7.0,2.61,2841.0,POND,0
-1.9470106742313995,-0.0058885317181458,0.412213175840921,-0.8594160250444343,-0.1962316552772401,-0.4121600796014298,85.0,16.0,3.9,28.0,312.0,12.0,45.0,185.0,3.3,6.2,0.51,6.9,2.61,2861.0,POND,0
-2.3150623075391876,-0.0855483777682794,0.2972836629793362,-1.1276093766770054,0.3453257878782318,-0.1505050025111071,20.0,15.0,3.5,27.0,310.0,12.0,5.0,65.0,3.1,7.0,0.51,7.2,2.61,2840.0,POND,0
-2.1900759266898433,-0.142718205331639,0.3906482349687183,-0.8112281906890872,0.3088298668232033,-0.1316727769128371,25.0,16.0,3.6,28.0,310.0,12.0,5.0,60.0,3.2,6.7,0.51,7.2,2.61,2842.0,POND,0
-2.1686703885815377,-0.1255186605114877,0.1110830803659888,-0.9558228619039936,0.3123895233070477,-0.1568417576800688,40.0,16.0,3.6,27.0,314.0,11.0,5.0,70.0,3.0,6.6,0.51,7.2,2.61,2844.0,POND,0
-1.9123161257926793,-0.1265160099176645,0.4475506483360524,-0.835841062717419,-0.033716716129752,-0.4235886396679783,85.0,16.0,4.3,28.0,357.0,12.0,25.0,175.0,3.3,5.8,0.51,7.0,2.61,2850.0,POND,0
-1.788220324364314,-0.1962250219085891,0.4737004406753153,-0.819500440167135,0.0317235744604927,-0.4877243167143065,90.0,16.0,4.0,28.0,600.0,12.0,40.0,165.0,3.4,5.6,0.51,7.0,2.61,2848.0,POND,0
-1.6615824204291056,-0.1534494924642418,-0.0106344261439026,-0.8276042823271995,0.0812046801646708,-0.4533208429597526,135.0,17.0,4.3,27.0,560.0,10.0,50.0,395.0,3.4,5.8,0.51,7.0,2.61,2851.0,POND,0
-2.077579530104152,-0.0361502471712255,0.0976214744607458,-0.9981172980854096,0.0009834665430844,-0.3074399093023753,45.0,16.0,3.6,27.0,300.0,11.0,15.0,90.0,3.2,6.7,0.51,7.0,2.61,2843.0,POND,0
-2.312447690849265,0.0160727957400455,0.5530366447044874,-0.989513313367723,-0.1172842464618068,-0.257011946235683,30.0,15.0,3.6,28.0,196.0,13.0,5.0,60.0,2.9,6.7,0.51,7.0,2.61,2846.0,POND,0
-2.431867819879864,-0.0883442827325715,0.5768978952278755,-0.9457583831989376,0.4027952475483771,-0.0147144699948762,45.0,15.0,3.7,28.0,210.0,13.0,5.0,80.0,2.8,6.8,0.51,7.3,2.61,2845.0,POND,0
-2.1958621060039145,-0.0703717346833059,0.3624024734554003,-0.8192512667869257,0.1303375694138701,-0.1631971770347987,40.0,16.0,3.5,28.0,330.0,12.0,10.0,85.0,3.1,6.9,0.51,7.1,2.61,2839.0,POND,0
-2.037995853574453,-0.1095759463102636,0.3766634955382847,-0.8093147451165184,0.0083107695455931,-0.3143564401018749,70.0,16.0,3.8,28.0,589.0,12.0,15.0,130.0,3.1,6.7,0.51,7.0,2.61,2847.0,POND,0
-2.080733504729813,0.5816248816998324,-2.112104183003998,-1.131265008531492,-0.5998379936287538,-0.4367450717794276,210.0,19.0,2.0,22.0,73.0,3.0,33.0,630.0,1.2,6.7,0.42,6.7,0.51,3349.0,LAKE,0
-3.0195546687446084,0.6426499099710358,-0.4823885653817731,-2.3730515271444874,-0.4628629283342507,-0.680549471192003,23.0,11.0,1.8,22.0,48.0,11.0,4.0,240.0,1.0,6.7,0.38,6.8,0.52,1459.0,LAKE,0
-1.0969476338702318,0.8089868356586667,-1.427653993813217,-2.7211332464119686,0.1753494625740487,-1.032246833230331,580.0,14.0,5.5,19.0,125.0,5.0,410.0,2400.0,4.1,5.2,0.5,6.7,1.22,1347.0,LAKE,0
-1.355789898805562,0.8947896590910974,-1.522641698346473,-2.6889372015857074,0.2064256636092319,-0.9602029720932912,480.0,14.0,5.2,19.0,120.0,5.0,380.0,2100.0,4.0,6.3,0.42,6.7,1.17,3347.0,LAKE,0
-0.6782948792906394,0.7665731744302934,-0.9865487281001736,-2.6383411241785035,0.4930107914372504,-1.3688489347265802,840.0,14.0,6.9,20.0,155.0,6.0,460.0,2700.0,5.8,4.9,0.32,6.7,1.72,3346.0,LAKE,0
